TRANSACTION_ID,ITEM_EAN,ITEM_DEPARTMENT,ITEM_VALUE,ITEM_QUANTITY
b2d462dc-7b4d-4cce-8c1d-b57cb3167ad6,7795885176447,expedita,62908.71,121
e05f35c8-7ae6-40f2-add4-7dcb06d09f9c,9478587678454,quae,43800.62,79
d7be52a5-540c-4ade-8737-0acf94a605aa,3724285459717,voluptas,18601.34,94
474c7e7a-7124-4afa-8c0e-e807259d1442,5097222750634,architecto,57259.77,95
d8d745bf-2d54-4822-9c3c-bf614963f7f8,2134089792346,aliquid,35847.5,30
1ad9bc3d-8b03-46f0-8d0a-87ea85530db7,4864009604166,maxime,23289.31,34
331d6d9f-7e56-46a5-b152-b11f2a6814a1,3435338214473,inventore,16296.96,16
01e0fb4d-b0cd-4ef0-ac06-c9aeda7b45d5,9326066827919,perferendis,61220.93,59
fbfc43b0-df4a-4199-92eb-3577d97bfc46,0868241509634,voluptatum,95855.17,142
e076cd23-05c5-4f6d-a720-f6d2a28961e0,9466681174019,ut,85246.96,192
77b111ab-89e0-4c55-88bb-9bedcaba0fc2,6332932818182,unde,68419.56,46
d6b1b1c1-bacc-4d99-a4cf-7c98666690e2,5125966697882,tempora,39735.38,50
fcce97ef-22ec-4334-988c-b870743af334,6586040149991,neque,52907.89,75
7cc150d2-c62f-4b8b-b10e-70d50a1a7ab0,4490517397056,deleniti,29204.64,102
ae2e36bf-4f5d-4c6b-abb9-a0597c07cdc0,0237145734686,quod,11541.71,163
2dcd1070-f0b3-47ba-89c2-7a929db202df,1386476498169,ab,83881.84,137
74b949b4-a00b-4728-84a8-928ff185c836,1800223595616,dicta,2495.99,27
5246fb18-c34c-4bee-99ae-a797d5f6a94d,8072312925557,nam,32411.84,164
d69208c5-2b74-4cd9-8e3c-d87a484c53e7,4855872497238,consequatur,35260.09,194
e5ee5c6f-cd8d-4e3e-b799-2cd727f3c093,9395436541434,nemo,34630.12,174
7d4be01e-692b-42a7-918c-c17d0b045089,8156254938254,labore,67269.8,125
59f46895-2ce7-4c1c-abd0-91147425a1a1,9803003003761,itaque,87267.42,57
04afb150-76bc-439c-979d-81f48d97f29b,9976712163863,reiciendis,21012.73,180
89365d8a-5acf-4172-8f88-67c9d33aed86,9495375041368,unde,21339.07,31
bd16fde9-cf93-4b2b-a0ef-bca4cc97064c,0418214095543,rem,75247.91,63
98935c8d-b50d-4034-aab9-8ea329580d80,3237602714319,aliquid,65214.2,163
89ab9728-f851-42b2-8fcb-4dd263bd9086,0821073973035,tempora,22719.62,59
a599c21d-ba20-42a3-a513-8998c798c4ad,7007878104253,dolorum,75676.4,62
06649d67-c439-40e4-9869-f8d90f94aa10,2119183045895,necessitatibus,2368.99,162
fade0422-a191-410a-89d3-50efb9a38ecb,2321249626782,deserunt,347.28,114
e773574d-75ea-426d-8583-bf5c36862187,9833558420027,in,62670.95,64
927d2b4f-1867-4a7f-b79e-b72437be3615,5606948957373,recusandae,25986.85,76
57113083-651e-4cd8-88b4-d62eb4b9c453,3945847562625,tempore,46450.42,70
b6823278-e7a1-4e44-a3b2-342888043e7c,6591703413654,totam,61657.95,157
644a04a4-da7f-459b-9b3b-217db1148e87,7052450043239,quam,30845.85,4
d7d4e079-460f-415d-9bed-aa1763df2f91,1071587552847,deserunt,31366.85,133
2474de69-df57-47a4-84d0-56af3bfc2384,6662314844837,aperiam,81149.69,97
8deae677-192a-4e7d-9ed0-af6af694b9ac,8997772588855,vero,85971.89,60
06417b70-4b74-4cb7-9b79-340d8b7d8321,2588418660491,id,78153.29,148
6b909df7-0696-49d8-86a6-cfff9175da79,1762999403536,natus,40594.28,13
85cd6f37-d051-4dfb-85a3-1e9ff15d500b,1598034075761,dolorum,53991.54,86
f284ce3e-3135-4ce9-a4df-39f596c52203,6897192255929,blanditiis,9118.11,98
ac690b98-4134-4a86-8559-3850d8f7f526,4001312083824,est,53487.31,44
f916e137-75bb-4479-9949-861d7effbf3d,0958774776495,excepturi,5931.11,178
f8f27eba-b6b0-4bdc-aa53-da37bb147930,0422611771771,sint,79702.69,64
551a1ca9-e22d-482d-bfe2-78ac1f5c694c,6448141633307,placeat,4435.7,48
ec97b8e3-2eff-4b58-84b5-1b148b4ee3f8,8072794406049,cum,66095.23,60
efb6503f-db69-490e-9007-063f312c9c6e,0626112533276,at,15862.26,47
932f1b4c-9061-45ab-8973-4ac6749638f6,6564272870395,laborum,91471.85,6
60f91b1d-e058-4f52-8d77-d2c067b6ac05,1708365367989,nihil,25380.95,163
9aeaefb6-6038-4faa-ae73-5360c8e51382,0396862445531,vitae,32612.9,38
f9c6d486-a74c-4347-92d9-bd2ba880059a,4764507745111,velit,19731.02,114
e15fd70a-0980-442a-b788-11c7580dce5b,4618091631711,quas,30140.95,146
b6d02edc-f2d1-41d0-a3f7-7f9a67a7705d,5228955118723,architecto,34242.22,137
55319cb6-207b-47dc-8978-24bfc80c35b9,5762963106063,laborum,14052.6,179
bf084d3d-77bd-415c-9570-12546f1d1c4c,9556164174114,fugit,73616.48,4
412c2bdb-270f-4580-9b47-c7691fab259a,7743673487794,recusandae,65791.91,128
3a69a545-e430-48b0-ad3b-3c843b08af33,4377693726170,sed,62090.2,75
836b3814-9f95-4f69-9191-046bd66efdd7,9054533870327,eum,64336.46,177
b537ae8b-a04a-46bb-a095-73e4c23176b3,2710958250140,velit,99764.41,5
f447c695-605e-4e78-994d-02d95e4eee9b,9158978268869,nulla,3872.71,45
1f14c495-07cd-4daa-a4f3-e0e5de277389,4385759099687,ratione,276.54,134
f2d6fdd4-aa1c-4021-b690-b7c72da78502,1832453538361,repellat,90655.51,35
558fafaf-4907-48c5-b7e7-53d91979dc50,5457280544154,voluptates,20119.78,185
e0a2f3d0-cee8-4328-98c5-ad48877f2d8b,3975698450581,harum,20980.58,151
b3822ed4-136e-4074-8d67-30bfc27dbe9b,3766102882940,similique,70256.11,10
252b1a23-c83d-4e20-bb9d-10ea139a57e5,9257775382461,voluptate,10078.07,200
6ef1824f-f10a-4e07-8e09-a0469911bd2a,9495520131364,ipsa,67965.71,18
69d67275-9457-4dd2-8b9e-35142ed89b37,9420622520730,magni,8542.98,28
5517a9db-5444-42d5-bdce-412ec6803b95,7086065064419,ad,49748.41,107
8d7a3e81-df26-493f-98a8-f3c6bd5285f9,8137164368881,perspiciatis,48538.67,103
a2867430-59b2-472f-85da-3b16d3a10b58,5878105421557,nemo,30972.51,117
3396f88c-7a02-49ac-ab23-04fd63c04746,8072490497266,consequuntur,71221.69,112
bee7fd33-46f3-41ba-9ff9-560c2bbaa135,8406827595897,expedita,79998.93,106
b1c32be8-e796-4770-8ad2-adfd055df344,2491401589986,fuga,91301.34,152
68b354bb-73c3-418a-b567-c791c0562c45,8482706357336,quod,15215.69,29
306e5c12-21d3-4e75-817b-4142d7861dd9,9965074227436,molestias,13630.54,22
3f98b4f5-62ac-4179-9f2a-3107ad76e733,9904959440973,tempora,18483.7,123
cc2208e4-121c-4f73-98bb-9743b9b735f3,1327439571567,reprehenderit,15274.62,29
0a2172a9-e3aa-48d1-814f-7cdb1ef9a1b3,5048934276776,quisquam,75570.72,3
45a3cf02-99f1-483e-a38a-651bd18d2fd2,9687219063067,reiciendis,37377.55,178
e65c9295-0848-4a2a-a046-bf436bf10f09,9879733807122,incidunt,81299.62,27
14164869-9da4-4e68-8d8c-135e1d32f881,1199826485494,consectetur,14249.48,166
06c89373-0913-40d2-8f7c-115297bf1279,8326302128207,error,46162.25,32
e3c9ea74-6e64-4247-8e37-d81f30b2aafa,0424046097051,exercitationem,63747.69,51
29d94e3c-e2db-4bba-9863-22ad84e0bb07,0529255806446,harum,49492.49,56
f3239076-354c-44a7-bc9f-b6cd986463ea,4291373039957,ducimus,74621.61,196
7c2d107a-f841-4e0c-b9ed-0bf23f492e35,1587133259738,alias,60955.15,152
0e46b694-feeb-4755-99c4-c366e22b72fa,4235497755140,occaecati,77299.24,107
7d226460-b294-4a2d-bbda-21520d0c387e,0550036296491,ea,13681.63,107
77ec2949-99c4-4e89-861f-80e479caccbc,2263898928742,aut,1287.39,166
7fdcd086-f082-4922-9c9a-3e9d3a1112e3,8345656476369,molestiae,14886.97,128
691d1412-838b-4e46-98e5-2cd8dd316ebe,2961843973730,illo,31056.72,9
b7d458ea-026c-402c-a24a-7fd695d1f101,7924757799341,laborum,50566.06,81
2503c487-6d9a-4575-8e41-ced159fe7499,1140219711805,officiis,15073.73,98
fc4d771d-01de-4269-b230-4826c169d23e,0330936715908,iste,50156.94,83
6205cefa-712d-4b61-891d-7f6aa3a0c9e5,1521920470531,id,78866.9,100
202aad57-5862-4820-8ff2-c03d51239d50,0726753209070,molestiae,35885.72,47
4e74cec0-8a60-4d66-9156-f825d39147b0,7703984435600,tenetur,15507.15,36
2b729fcf-d0c6-455e-b1f4-afeb6d35f6be,8537088074910,debitis,35310.9,104
7f7a99f1-96f4-47e5-88f9-02184ce44af4,5479430338703,deserunt,27133.33,189
9deb21ba-98f9-4f56-93ac-5f3407046cc8,3321686909690,consectetur,22935.42,53
19658128-6abf-4c0b-b2d8-64207bdbd492,8139577238669,a,35199.3,38
4edd67c7-4829-4ae2-9aa9-cd551b096f20,4090360629900,quibusdam,18211.03,84
243731ae-d320-40f4-a8b4-ab2faa7dcf16,5121641498560,voluptatem,82761.67,28
cf5b7b42-4a75-4e8a-94a8-dd612f20de20,8407171079736,iure,15059.3,7
4bd80a82-af12-43b1-b607-9a2a80b8c6c0,1733179541157,autem,13114.23,101
fab9f731-59e9-4680-9ca5-40d540c83aa8,7805207318971,pariatur,28753.17,75
01478894-63c0-4e28-991a-077ead6a1148,5849784746910,aliquid,8169.79,43
f7220f68-4088-4d1c-9e3e-b10ed9d81d9d,0148942738343,earum,94361.52,104
29f9350a-637c-4a59-bfd3-b0e0c91b6fb0,8410764244350,harum,1577.75,147
74735792-0bc2-4ff9-8a71-4b2b6315b1a2,9135433406271,tempora,74762.85,161
eb15f3da-1f06-4b8c-bd13-f5cadc4dbf41,2874449534574,impedit,68761.68,121
56923c2f-ac25-4c11-ab79-b043257173f8,2364770604096,eveniet,41977.23,68
bd938d2b-baa3-43e1-958f-a054bb953efb,9050073329851,hic,20846.89,193
50602286-6abf-4523-a474-f1ace4a9cc5f,6700846442944,at,61448.79,136
b72a372c-204e-49e7-b1b3-badc549839aa,5492592323349,laudantium,49468.12,1
f7c29c9d-97a3-46bf-b775-ce9ce6289e64,4940114052747,error,75787.03,124
216decd4-d8d5-4a32-ad49-984cd3899462,4476588992376,porro,70641.6,95
becd93ea-082a-4436-8ad6-4f565dacbd8a,7764149446381,modi,25384.59,185
7d9c755d-1149-47cf-a3f3-adbdac83e7e2,4900203995706,quidem,26827.6,55
abadb54b-c8c4-4c62-a9df-4430a4bf7421,2747529166012,cupiditate,21382.7,56
d8b1fa49-ef95-4907-b730-28afcada9ed2,3598093560787,recusandae,6207.66,136
ded848d1-97d7-465b-9e2e-a0b9b8f952bb,8160742061997,repudiandae,15915.2,87
a2f727f9-5532-4fd1-9723-acc13cde85ae,7474841360808,veniam,55027.92,187
b1bb8c54-c811-4a0c-9b60-418bb495ab6d,9571095981273,rem,93170.71,61
400cf2ee-348f-42ed-8635-1694f37d2113,6224669426771,magnam,8394.32,195
38d5a045-6a23-46f2-bc10-ec64e78dadff,7822041095882,possimus,4143.09,123
478411a3-6974-46bd-8bf2-51b85623b5c5,2897435190752,molestiae,30807.85,183
8d6454b9-589c-4e7e-beeb-acddb385e1eb,8428392160218,facere,46031.92,189
e6d72f7d-b7ad-4e7f-bf64-58b8bc10e26c,3205021776638,voluptatum,20166.21,66
a85086af-6818-494e-8d08-57458a7e8ed5,8706560199384,possimus,42960.09,196
b61e0d09-c86b-4be4-b923-7e70c5d57544,3474682228231,nesciunt,90074.15,155
ef53a3d0-4abd-4804-9ad7-e7c778d59b86,4289884152623,mollitia,92742.34,22
64354c81-5784-4e32-8857-33828576e03a,9754789376801,suscipit,79508.49,153
5dd2c8f9-5338-4a24-8fcd-415c2a55d017,2745064512660,aperiam,88189.26,138
8dd8e7f8-8fda-4952-ba46-d5c33a7498b9,4081605590703,porro,96512.47,106
da21db39-36e0-4f50-aa04-4ff5a8e55902,8493660126036,sapiente,82730.55,187
a2950be5-7fcf-4035-abab-e22dc74a0144,0604760674190,beatae,87830.99,143
b5506e59-5396-40e0-850d-cdd0d7443709,3416301316080,natus,71413.08,148
b9806f85-16cc-4508-835d-b43c5eb53649,3289908340570,repellendus,52513.78,54
1af6ce4c-9f33-4582-9cf3-8e171893a894,6855776616535,quae,93260.0,113
891d4ac9-e8ba-49f2-a7ef-9d4e4df4847c,6382871854369,vitae,34542.72,145
16dee65b-4209-4db8-91a4-a6f60a7c3ec7,3184811636140,deleniti,77114.56,43
932ac0da-0ebf-4e8f-a1be-90c57f9ec48e,6950089993219,a,64202.04,44
eb95d8a1-0c19-4185-a5fe-d515d50788ff,8533438768720,nulla,83852.68,191
fcfe090f-1b09-49f8-910a-a87c6066af40,7199877830643,exercitationem,59752.21,17
38e5513b-5765-4143-8933-4b66d364b983,8125808328735,in,11814.66,193
c6c12b3f-edd9-4f7e-b8f3-12efdef97809,2074452439556,doloremque,4104.52,198
b8dfc172-157d-439d-86da-93649bfb92b2,4256675587735,vitae,36849.68,17
fd6deb44-5a5f-4308-b874-02076c7c637a,6820145257657,rerum,72803.78,180
90e75499-dbaa-4f5e-96e6-24e91b1213eb,9446737112790,expedita,53681.6,65
a7953f57-1535-41f3-8184-b6d7f50392e7,2651382138324,quasi,84587.79,50
e4def06a-ed3f-495d-934a-3a2ec50a3b3f,1619561088595,minima,1454.29,89
1a33bb1b-0d8b-4208-b758-8e28ac62098b,5390005228437,recusandae,66718.71,33
42104566-536b-412d-becf-4c5fff33e6a4,5234480828976,velit,12316.37,163
12d0ea48-7235-45e9-bbde-df8b1a28a62a,3847311121072,tenetur,70760.75,116
9dcd0a35-bada-4e19-a751-975045c539b3,6684910198831,iste,87172.54,111
4feb692e-d6cc-4901-99ad-e654c044593f,8597782828646,explicabo,65283.31,102
753a3955-9c45-4184-9447-769ab0048b58,8560973415420,nisi,7525.78,137
729e6312-0747-4939-83e1-477e5f985ad5,2313024012606,culpa,87364.4,23
6af0dca9-2c26-4eff-8529-7f62004c0d94,4275561264505,magni,66550.2,137
49314d7e-c5f2-486a-bb54-05dec4136925,3252118731094,magnam,99331.38,79
02f05e2b-6fef-4137-a3c5-2ef7c63bfe70,9083504293360,ipsum,20115.16,176
24ad11d5-8b13-4117-b19a-46446d8dc3ca,2304489756433,ex,70143.1,136
9f236538-bf16-40f1-a447-f1d35f4a9bba,3097039458961,ipsum,30269.06,96
38624e87-029a-42c8-8045-01d79937c350,8393824673621,officiis,55658.63,195
8738143f-3aa1-44c7-9bb3-fe7da97d3826,9624556433788,mollitia,13342.68,83
29cec10c-fb6d-4b0f-9fa5-7d883efbd60f,0179419648407,ducimus,66941.23,68
161f87ad-74e9-49c8-a58e-fa3b1b2ae13a,8714647730481,officiis,1250.89,90
08513a1e-a6d4-40a2-b961-ed18e5749c87,7836513636183,enim,69243.12,26
8c619947-ec5c-409c-80d4-cef15a04a810,5487263604223,cumque,14467.86,97
35158a4d-53e6-4304-b3f2-74bdb50c1790,4615079838971,consectetur,7399.22,6
eac18059-5793-495d-a7d0-1a20c286d9d0,5011063397186,voluptate,25181.26,44
be2e7fd7-945e-4035-8693-e764f33e4f6e,6207114340044,rerum,15872.39,149
531f1220-985e-420a-b037-06837b11e43a,5975429590386,nobis,83062.56,116
d3ca5c50-4c84-4046-a32e-c9b30dbae88f,0038847031444,facere,6138.97,159
e979b825-a5aa-4a57-989c-e73791a14004,0025964788030,reprehenderit,73927.42,57
b7d80d49-0c3b-4ca8-8452-7c94777ed35b,2195490049726,iste,7701.88,167
47faa861-fb18-4f10-9597-0449ec8070bb,9993719800065,hic,16378.87,144
03589ff2-3b36-45fb-952b-6b92d4a5e677,5565757284462,atque,67196.9,4
7fa735bf-e234-4972-b30e-2667edde246f,0056018781981,sit,68865.99,10
6cf04db7-9215-4e7c-aa08-69acb4ef074a,1462112998771,nam,38739.58,8
07877e77-a5de-4d04-84d3-8b817ec7f0bc,8419770593834,ut,76288.85,84
241adeab-f04a-4643-94c3-0d9254e79813,5022954282795,asperiores,13191.79,95
b7cd2866-9067-407d-900a-883ab28da1ad,3478396801995,saepe,82358.89,35
5e605047-8f92-4662-89b5-97763001d4a5,2076506234506,error,63344.56,187
abda2300-ba8d-452f-a32e-1bf563709ce8,5338255592533,mollitia,9790.42,74
03a62b0d-24b0-4095-8a77-76ea2559fb8b,1542605131851,nam,82628.55,38
b7b4da24-798b-4c8b-87c4-bf452e343e20,8076539817459,accusamus,62293.67,195
24e272c2-18de-4d30-9992-6e0602b8c42c,0145232628186,sit,14681.22,124
ce441438-2bf1-465c-b2e4-9c8a8af91f43,1829609777064,nostrum,46834.63,67
b121f5f5-f3b7-4123-b723-1f7f607cfc18,0905822882295,minus,62633.23,69
6416908f-6c7d-43bf-9ec2-16cac6533334,0324187069996,veniam,84520.13,170
dff80f76-fa45-4814-a91e-b0b4173a4622,1737120344149,quas,26924.08,188
acb254f0-3243-48de-abd3-223443056fcc,6757930830613,perspiciatis,95769.88,131
4bdcb11d-5f4c-4c91-ac7f-b0a12563b5d6,8184256923947,aliquam,62968.47,126
fa9337ce-3e4f-4803-b499-5ccfe17573a6,1578416750561,ducimus,93846.89,135
afb84db2-5ab6-4022-94f7-30ace795a29e,6543941917241,ipsum,9872.14,108
5f8d0ab5-ea8a-414b-9de2-d1367fc0ea61,0466538182234,dolore,46818.13,70
24c36892-ea6f-4b23-9bd4-e79a9ba588de,5052324990661,ducimus,82170.5,162
abcff69e-a0a8-4818-bf16-302dab287d61,0671632118281,harum,84137.57,182
d4879b82-31a8-4c98-b939-d06dc5dd863f,1637697984147,nam,60974.48,111
0185d0fd-67d5-43b1-83ca-25c93850361e,1323404113985,consequatur,12093.53,54
695e31e3-b813-4614-9e83-df937773e083,2680232701609,quo,60571.78,65
96cdb5d0-0ab0-4e89-898d-d166c7fee366,8443369017166,vitae,25833.44,74
a07adbf6-cc98-4093-aa0a-8ac96e24539a,0490480245938,id,47352.85,88
86a0e1af-4c11-4f90-930f-ab93b8e3ea36,4838135106276,expedita,69939.29,116
73123ff2-5715-48ad-807e-d2117c0aa9d8,1465172832344,alias,80182.09,162
e551beff-ab8d-4102-a879-1d9a17a87afa,6463253651988,harum,71322.66,61
55d61c37-47e5-4d42-88f7-1ff2e8abb5d7,4088500462838,sed,99641.68,89
72d1ecc2-cd07-4a92-a180-c8d820deba80,0976536060187,impedit,12776.29,140
646802a2-6d93-4337-b5f1-fbb37a4a1b0a,7826422454220,enim,90886.46,146
1fe5123d-7642-472f-9d45-be68735441a9,7893972114126,voluptas,52683.89,161
3d3c5836-10cf-46f8-9dee-4a3d31913ebe,7189981156753,debitis,52091.27,25
b2752f1e-42fe-4239-93d7-aa7249dc7544,4596503239659,fugiat,67520.03,150
f2b14dee-e8ac-4b59-b32a-4dfb16c7355b,6765557236572,quae,84965.11,108
a9147d76-0c2f-4235-8343-57c95a2dfec9,3338740553799,in,43548.44,170
8b76c803-a3f8-4e35-877c-ba8c5f555de2,0989932987774,dolores,34914.25,186
1bf75326-3581-4343-bd2c-949e532dc46a,8146179856108,aperiam,60644.95,192
f1ac7f51-1ac8-4909-93ee-05e896c0c65d,2719113367174,quisquam,69715.44,158
988e92eb-d03e-4956-b464-6cac9fd7c5f0,7634612023831,eos,37866.99,168
cfb2e086-2477-4bbb-9f52-00057d20624b,8819885402326,quae,52134.49,97
82aa6c1a-1052-4af0-a4f1-62d43961ed45,3175196482767,ullam,78102.94,115
b385c996-d51d-4920-964c-a75d888a0053,0672204896996,placeat,76245.21,27
40787f0d-4a7b-4666-837b-f12d89483189,5891744206200,natus,21949.6,83
6d8d7a0c-e0ba-43d6-bc0b-38da2d9dca84,6751418071598,ab,47582.08,144
adeffaf7-e641-4850-8f78-9a4e8b3c1e1b,9675949907898,harum,63520.15,74
9e5f1a69-3154-48ae-9332-6dd908a731f8,0595362941646,rem,84078.87,142
c441950a-00cd-483c-8764-34aa10150b0f,2637678589117,atque,91881.2,157
984a3002-742f-4cea-8a4f-7f73b6286cd3,6418553612375,neque,70343.86,80
26935a12-4fa7-4649-9aa9-2e9a2b27f889,5333619215912,optio,69642.4,28
ad1648da-c88a-41c0-ad36-665a8d4637b7,2982491205080,quam,80162.46,177
a47e00ce-25d3-4e20-b219-1b2ff18d5292,6616601786119,praesentium,95122.5,78
3e14d1dd-df5e-4622-9368-362630e4ed76,3004947362181,modi,68810.2,111
b52b8bf0-55a7-4c64-8d0a-0b784640e695,1119087958049,aspernatur,73103.79,12
b132d9a9-0cf9-4257-981f-3d5af7e7707a,9884089880330,voluptatum,3821.8,165
ab3aed31-80d6-4959-bc5c-2883a6df4038,3315400221007,esse,27997.13,112
52ecbeef-26cd-42f7-b052-5d694955a810,0176606227674,ab,94642.2,193
2e755771-6d4b-47b9-a7d7-f03d7f75ec95,5681755889963,expedita,69829.88,63
c7a407ef-a9e0-4500-8757-686ddf8eb303,4587866573931,rem,96237.06,152
3c2f5d6a-c75b-4229-a9d5-45490ac0dadb,0575860604021,laborum,11846.62,20
c82189d3-815d-45eb-bd57-30d200597553,1912701890240,nostrum,21963.1,30
d5da22aa-2958-44b2-9414-d1098544c086,4400959523920,deleniti,21309.83,38
ce1281f7-476b-4ebe-834e-2b8c95572186,5747706037477,consectetur,38791.6,157
e605143b-0b3f-4972-bc21-f30304795529,5943228041972,commodi,76206.02,22
3d7540e1-4741-472c-8168-c055a3857f6f,1235977161327,consectetur,85947.0,143
ab33e8ea-6e9f-4ce7-873e-df1946d8ced3,3739184231906,cum,39904.22,13
37a957ea-3f86-4571-aa3a-5732d0b9b620,5081494068498,distinctio,92370.72,120
32b0aaba-c65f-47ad-b2d8-43a1a57f68c8,2063801724245,officiis,66177.34,71
74df43d8-d1e9-4d18-a057-ca865a976503,1859961932641,alias,93474.32,34
551b19ac-2358-48df-a6e7-bcb5f9d6b448,5724417443483,nam,55620.15,51
4e7e3ed1-afe4-47c7-a564-acf12bed886d,1946861690181,voluptates,47202.66,6
32bb013e-e23c-44f9-8e75-1e40cf50ed76,5268029344030,possimus,83621.53,163
d3043c38-4e91-473a-8b4a-9c7e47624e1c,6640218995985,molestias,11997.32,123
989f8ee1-766f-4155-963e-8bb2dcd04f26,8373456426338,similique,41707.94,121
92cd4987-8a1e-414c-a4b8-6a9da02973a6,2135877803596,modi,43416.83,114
08de3c50-a8cc-427e-9193-ce07965778fd,6023078013646,ab,12410.57,118
f6e50a09-4825-4bc4-9714-a87118f6c4d9,2948937262833,ut,19519.65,200
f5f023e5-fc14-4dc9-877f-98bd3252294f,9451036810605,assumenda,27948.0,30
d141e2e8-0397-44f5-a44d-231928e78999,9199717797004,accusantium,76706.71,153
347fc730-bd7e-4921-af56-5a5d4c613a0e,7501189556126,consequuntur,74444.7,187
4ba6e187-201a-4bbc-b63c-d1fb5dd44725,2901926420942,inventore,80830.43,200
f866d4ca-58ae-42a1-9ea1-f406cf6873c1,5740702266483,sapiente,94390.97,147
1cbd5324-dd47-4acb-8c82-5d0ab404fe11,7154504679149,corporis,49323.56,92
32ea8b70-5c9e-44dc-9495-84fd25fef55b,1587692417365,commodi,5448.48,58
ec472b5e-ca50-4ecb-b2ee-6359a25e28f9,1446055913206,atque,20086.96,64
02ac668e-3344-417b-816d-1f1368b800bc,7143694950701,maiores,64848.14,114
b03edeef-ce0b-4869-be09-82a0212ceb42,7995630338186,ipsam,52297.56,44
e7ba0ee5-3495-4d8c-a4e0-be5637fbae36,2850446817476,totam,2947.82,183
c3af721d-3ff7-40ca-a079-796408fa4f46,5003145126418,unde,27664.7,161
0ea9b041-1a13-4a9e-97c1-7c43ee4a7b8a,8008602119405,inventore,15301.0,162
7b99cd47-7cbd-4ba7-ba7d-5a70b0155791,5410862930189,dolor,19077.79,132
375afb85-0b17-413d-b78a-9cab9d3ba52c,5883769120814,veritatis,74521.81,96
e7bd3e0d-4cae-41bd-ad81-9945e86e56ce,2528587300378,quod,61030.03,77
5138265c-243e-4f31-aa89-c94cc163ed88,8452509961955,voluptatibus,9742.46,134
29aadf45-b4f0-43cb-b9a0-cd64152ee925,6227184636380,nisi,52643.5,31
4c313371-496a-4600-b564-75a13d9e1342,8266074964460,repudiandae,20003.59,8
53ddf589-6042-48d9-bff3-2f6b40dcd9ac,2692679204698,maxime,29793.06,99
ebbea7b7-8808-47c0-9dc8-a4086ed53e11,3695934191855,sint,50845.02,63
9e645c50-2ad9-4f9a-a340-4f50d08a5109,8106579045502,facilis,36966.92,18
f4b37c68-bfae-4821-aa64-1e0c09f9fafd,9191679072687,nobis,65284.47,25
02bb200b-c864-4c9d-8825-c1325d58e50e,3840958883440,eum,83892.39,137
fab4ad55-b905-45f8-b540-2e980093d422,9630119104323,quas,93349.23,12
58c2de66-4c9c-4620-ad1c-da4b30c27810,4396330992556,aliquam,26968.33,175
d0f1b25e-e856-4757-b8dc-d153c9eab982,3318267927921,eaque,3437.35,199
b646dd38-c29b-4fe5-8842-0277c4a4b934,5081759955860,consequatur,35974.24,118
2aca65c8-e468-4719-8bf8-838db3b420d1,5719060147161,dolore,15242.87,160
a0c900fd-22d8-47b3-891f-89199f604286,9084652330891,maiores,96066.28,180
b19f87e0-e98c-4d49-aec8-055d96da42f9,4139907589182,dicta,30595.61,68
67d02639-2f1d-4e32-aefc-2313968ac653,6199430361844,non,93284.72,191
d252a2a1-3cef-48b7-a49d-1b35377a31fd,7138744382700,expedita,37709.95,118
66284cfc-799f-4cc1-8c87-6e9df8b1970c,8061742463975,optio,74314.45,128
34e6c924-3927-4ed8-8fc8-ab34bb9c186c,2474176159097,iure,57690.14,20
07cd6acc-c5db-48b9-b51b-a032040d3624,2833689781049,molestias,67140.03,158
7191a22e-8e22-4317-9094-cc605569c456,4681142331663,voluptatem,12589.23,43
98615206-5dc1-4d53-bb5c-f3ff9d6de31b,5650860770503,voluptatum,34604.63,40
ca0446e3-9b27-49b4-a5bd-444302a1a118,9677799898043,aliquam,57433.55,148
f853e196-0ca7-44c9-8df6-5bd829fd4181,6654585448913,laudantium,35147.88,142
cf81f75f-d540-46ed-9a91-4f4d1cf65542,2650313090557,blanditiis,96264.97,41
1ab89e78-cc1a-4be4-8db3-7e264d4e1e25,2986470444910,error,94601.05,54
b8d5463d-ffad-47a2-ba5c-14675fd3d1df,6247285112514,et,3324.02,83
6dcf10d7-8f1b-48f3-8785-5c4055e94fca,2319746277781,iusto,67915.48,83
e9142145-cc99-49fe-ab6e-f28a687da1ee,8898475655045,maxime,25737.6,53
5e34b517-1357-406f-a9ed-4a180b2dc1a0,0494551170112,deserunt,24299.11,94
856a278a-d7c1-4be9-89b3-0312548b59ff,4271018089103,itaque,68538.51,196
a8c6bb59-585f-4a00-a930-d7384218e619,8373573791739,debitis,50762.46,146
ab96c695-dd6e-4aeb-928b-5b34c4349b4a,5651626100831,impedit,11235.29,117
fadbcf65-c043-48d0-be82-77b1a825ccf1,3515172752437,magni,49415.47,36
b68960f7-641e-4857-a99d-e517555a9f9b,3980998194769,assumenda,86839.06,133
2a1c43b1-0aef-419c-9b87-ace16dd9586e,2482383814500,corporis,86513.33,184
9a0c8d35-ea6d-41f4-89ec-780d88ff5d30,9518133215747,dolore,20897.96,68
8db09ecb-6620-4101-bff7-883e16dc0304,0262236854523,beatae,78863.87,194
17bef354-2d70-45f2-8313-c51cc485ea60,5603802883892,ducimus,6461.04,28
50fa17c0-f110-46ce-a853-2512ee8f29c3,9681278333826,sint,40591.27,138
5dfb367b-f55b-4d74-9f95-d61ac7e7644a,4595457826069,assumenda,22780.48,18
