TRANSACTION_ID,CUSTOMER_NUMBER,TRANSACTION_VALUE,TRANSACTION_DATE_TIME,NUMBER_OF_ITEMS
f648ef3e-0196-4e92-9af3-355cc96abbf2,SUTP5518,142402.12,2022-09-15 08:29:51,10
1cc28588-6e5c-4f35-b2f6-289e4238bdc0,ZYWD0428,5657874.28,2022-03-09 20:54:22,1
5594f4e8-31bd-4ae3-8550-b332881cd06b,BWWV3917,14906233.5,2022-11-24 18:50:45,9
4aa41036-60a4-4985-aa94-f1ddf5a89647,AZUG9913,8476333.7,2022-04-16 11:53:23,29
1dcb56ba-de27-4ca0-8e79-d2b665605fd7,JZEI4654,1195378.02,2022-01-16 17:13:09,21
40b69623-0663-43f5-a8aa-fc894720f661,LXNZ9663,6348435.95,2022-08-21 00:15:55,18
4c750ebf-88bb-43e5-8999-3446dae35513,FAMP7004,728292.09,2022-08-18 04:47:39,17
d5bfd4a4-9293-4290-b9f7-342b4d762d3c,BHXK0523,918837.6,2022-01-01 05:05:34,4
16abf1f4-b327-47fb-8940-9531115d2720,OZCN7898,429315.10000000003,2022-02-13 17:42:44,1
b90d22a0-3773-4dfe-be7f-c17d2e9118f8,AOIM7723,6974397.9,2022-07-29 09:12:12,5
a978f583-4fe8-4e88-8456-1c92186414ed,QTHR3509,3246361.1999999997,2022-11-10 11:17:20,11
beeb90ea-f66d-4340-803f-e0695acc9164,RLKD5621,2144061.62,2022-10-03 14:38:35,11
bb8722d4-eaca-462c-807f-9c1fb494767c,XCMK6973,10499342.7,2022-05-19 23:10:27,11
47cd0171-6b33-4744-b1e9-edf74bc52d41,DYUP3138,9859476.84,2022-09-25 12:02:04,13
9cad412b-eae4-47da-bfb1-35fd85abc63c,IINW0393,4804020.9799999995,2022-03-24 19:03:31,29
3889ee09-bc08-497e-ac3c-352c5dbefae6,CFDR7473,311153.96,2022-07-25 07:27:58,28
2ac6a8ba-0f6d-4d7c-b693-ad0fa47758a0,XIKP5634,318941.02,2022-06-26 00:40:20,29
9bd79061-3f6f-4ebb-ab71-c3b1ec2b99d8,KQCS0644,16522.18,2022-03-28 16:08:14,2
6cbdd80c-8c54-48e4-a302-eace74272669,LBIP8114,1611646.92,2022-02-13 16:58:57,1
3367ad0c-85a5-4e8e-8f3e-2ecfa5ec5b40,ASIU3553,7986977.28,2022-12-09 19:53:58,1
c1ebf998-81d4-421d-a2b7-0d6742444a32,ILLH3477,5865276.0,2022-01-09 22:46:17,2
93e2adeb-18b3-4073-b49e-812cce7f39ff,RELE8993,3974332.5,2022-05-03 06:58:45,24
b8fd8803-9562-4ec2-8127-ddf429d33feb,RCXW3561,1153992.25,2022-09-16 06:02:29,14
d3866761-b97a-480f-a9f0-93ac47ab5e76,QIJD8945,786437.8999999999,2022-08-18 21:49:08,10
60b4c7f0-1d16-46a7-9209-29ba6d298199,HNXW4891,18515872.0,2022-12-30 15:15:13,10
c91dcdb2-d31f-4972-afa5-00be3cb9f504,HXZU5883,159672.09,2022-05-30 06:20:14,9
ad1ba883-6d11-4da0-a178-2b990a561891,YKTL3440,106308.72,2022-09-05 19:00:59,18
662f5318-7015-4951-b51c-e6e3779b0c81,ENHH7435,2641579.38,2022-12-28 00:04:09,7
e6fc1562-d620-41da-b1e0-e38b90ef2f2d,CEYS6045,17311802.349999998,2022-06-05 18:01:59,28
283f0012-47fb-479a-bb95-dda94a457375,THOZ5201,1928641.9999999998,2022-12-14 23:18:33,5
e6af5eb0-139e-4b58-9fec-9595a096b4fe,RBLO2184,1966207.5899999999,2022-05-17 23:35:55,3
cdbe4abd-b262-4154-9a3a-d799d2e5cb42,KQCS0644,215909.44999999998,2022-01-25 19:57:53,21
fa411bdc-0152-4fcb-bd0e-b5e2da8697c2,DQXH0533,4188537.1,2022-04-20 02:04:42,19
a8054897-3e92-44ec-a5de-aea10ed7f6a7,OZCN7898,290967.36,2022-09-21 15:01:41,23
6cac939e-0b16-4040-bc98-eb372dcf8e74,VERW2833,268050.08999999997,2022-09-26 18:04:45,23
69665599-3fa9-49ff-9c80-4dffe79b4f1d,CEYS6045,310275.35,2022-09-29 22:59:04,27
714f0e5a-1401-46c4-8f0e-fc9680b94dad,UJPZ3672,7732144.0,2022-08-25 16:33:27,26
c83207e1-b431-4fa0-80db-1b51d5348c8d,UHRJ2518,1975438.6300000001,2022-12-15 22:37:15,22
26160729-4b03-4cbd-932b-072df522b233,TUXZ9526,11868201.120000001,2022-02-25 21:59:54,27
595b7acd-a649-4bee-8593-ddc3376fc06a,GYZB8221,666929.06,2022-10-05 15:13:41,18
5186cdc6-2fb9-4501-ab17-1ec20af4b3e6,KCCV5613,389128.98,2022-07-17 17:43:16,17
6a269e12-88aa-423c-95cb-6eb6645c1dc5,JYWK6219,1622609.25,2022-07-09 20:22:27,1
50cd5159-b01b-4b61-8101-21801a951907,FFNA0728,734049.9,2022-08-07 04:11:54,25
84787578-0c57-4a99-a9d0-0f9914d280b8,XZEK1070,16457841.4,2022-05-06 01:41:20,30
d62a8be3-4742-4492-9af1-f9463565ea18,SRKN6506,14530723.040000001,2022-11-22 08:07:57,20
91b37be6-bced-4350-a8cf-d88cfab40be1,MUCI3933,3587280.0,2022-02-25 19:48:02,1
74d9c251-4cfa-495b-8043-6acfd84c825a,DVXF3333,536200.32,2022-10-17 21:33:37,8
3877bfab-4791-48f0-b43d-c3e6d4612898,KEQX8474,7627831.04,2022-04-03 09:45:27,17
c6e2a6eb-3d34-4536-8c9e-6b3db54cf13d,LPXS3209,5442024.0,2022-04-21 09:38:58,8
dee35bd7-5598-4c1b-9e9d-3f532f7975b7,JKSZ4276,1100844.96,2022-04-24 15:53:36,11
f36c89b3-2af5-48c8-832b-c3b94e6f2a6b,ZSXK7043,13677758.52,2022-12-01 20:35:28,4
ecb109d5-c796-4568-ab29-56abf0c0ab0d,FZQP8153,13559761.459999999,2022-10-18 04:17:01,19
fa097426-0b2f-4f14-a9a7-b7ff480dc186,FZQP8153,11553836.39,2022-03-07 21:57:18,22
9ad54ea9-ca46-460b-889f-0ceb054f31fd,QEYN7910,10894786.0,2022-09-19 02:50:50,16
2caba5e2-2f44-4a81-83fc-1c1647d245a3,CEYS6045,4971294.12,2022-01-06 12:15:20,17
3938ae8c-cfa5-414a-9216-099fa9ce6fcf,IINW0393,2361068.08,2022-04-05 21:59:20,2
0c9f9c31-37a6-4f21-b40d-740c8c22abee,UJPZ3672,12572276.219999999,2022-11-08 19:54:34,19
7358771b-078b-4cdb-9e13-04ce70af8a5f,GIQS4126,772493.0299999999,2022-06-23 17:44:29,25
930230b8-b489-427e-b409-be43c32ca810,KMUC1064,1869318.0,2022-01-12 11:44:44,6
25d97f50-9f9d-436f-a7b3-6340818cb37b,OQGA7811,5992196.340000001,2022-12-13 08:31:57,9
ced2cead-fef2-4d0b-a65e-ac10f5921cab,RLKD5621,5673397.96,2022-03-10 21:50:57,1
0ad26824-043e-432c-b5e3-20b2e2383299,WGEE8083,12331526.499999998,2022-12-26 20:18:21,16
f25c0298-5a5e-4686-843d-5f6bbe71b28b,SRKN6506,1199284.24,2022-04-30 02:49:29,10
1dbb3d1a-feaf-4e9e-8f60-d5d6baf7bb1a,IZGO0635,2905055.46,2022-06-18 07:21:08,25
4d0d1cd5-821b-4dcf-8865-64bdd307b9a9,ZLLJ6468,6595334.9,2022-09-29 02:24:28,29
7337818f-ef9f-49b2-a722-6f56262a9b9b,LPXS3209,390493.25,2022-03-26 20:07:37,21
2d0cca9d-de35-4800-bc21-3dfd8c8bdaba,CTFQ4731,2837505.35,2022-12-03 07:33:05,16
bf42d0de-2384-4ffd-83d0-f4b62aa05666,SKID2604,1464618.68,2022-09-22 18:30:59,10
e4cbfbdf-c845-45a9-9fc7-a7665cf5b27f,MVCS8929,12547706.399999999,2022-02-01 13:59:59,3
0e8823fb-ef3e-4c3f-b3dc-f41cfe4b6038,ZYWD0428,16895874.25,2022-01-19 18:43:02,20
5e7bb885-ef1d-44f7-a8cf-f41b81caa2bb,MUCI3933,661086.0,2022-11-10 19:48:34,6
4d161e77-5760-4cd3-95a9-6f844ee9f918,AFRP2663,123872.73000000001,2022-10-07 18:18:14,27
d20a9fe3-9f7a-4030-9a0f-f5818a0f1353,IEWM8020,4379376.47,2022-05-16 11:10:10,25
f45ffca3-b8b9-482d-a3e2-084a21e60c7e,GKPV1380,411842.76,2022-01-02 08:14:20,23
222361f5-135f-4665-8332-1fbcb0cb3de9,CVLV0585,2528226.82,2022-12-16 02:55:44,18
6b0c98f5-9d9d-409c-8153-f66d7812ad0b,YBEU6335,50172.399999999994,2022-03-22 11:11:57,29
e431a63e-37a2-4114-a1d3-bc791fb52d1a,LPXS3209,14366867.88,2022-11-19 17:48:44,13
306c4e04-cc4f-4240-9d94-46e824a6f3c6,MUCI3933,5100408.51,2022-05-03 00:50:50,8
626f92fd-fb3b-485a-b863-d8aa49b4991e,VJHN1171,16644798.08,2022-05-17 02:29:32,10
901b311f-5c4c-454c-86aa-8f6d7e1dcbc9,OXNF1959,1803392.16,2022-05-28 14:59:07,24
e639af87-2123-42cd-b0aa-06081dcbdb31,CSYM1982,9165238.72,2022-05-27 13:26:05,16
fa66648c-1b29-4cfa-bad7-fa60d8a474ae,VFZK6154,2751096.15,2022-07-17 18:58:27,2
2708e762-c242-4807-8ece-bbb87fe73aa5,JYWK6219,385144.31,2022-10-15 09:00:37,15
e4d0938b-1ff5-41d5-8dc5-dd9ff0fc8214,ZYWD0428,12405759.5,2022-03-03 19:57:22,18
bd1b8d84-f5e9-4779-9b6b-4b4dd5a2e5fd,HXZU5883,13516036.02,2022-04-05 10:25:25,11
ae6a224b-32c2-4c06-ad0b-5e05f9039bed,JFRM9801,12714751.5,2022-01-24 18:01:51,14
ebe8a91d-8d54-4017-a1ca-97fdbe4dcd69,SKID2604,14294874.88,2022-08-17 23:08:06,23
d86b93ea-e61e-4b8e-b9bd-5f66277ef17c,WWKU8944,3141465.36,2022-08-10 16:31:40,2
596bde7e-70f7-448f-b746-7156981993b9,VZYM8095,277652.55,2022-05-01 13:55:18,25
a8811f55-0d97-4cb2-8ee4-d4643161908c,GKPV1380,4923608.4,2022-12-19 06:30:15,21
423acd45-d3a8-41c6-bba4-5e01e90859ac,OZCN7898,6456005.4,2022-08-28 15:52:46,6
18cb21d1-2ffb-4b6f-a104-db448b819388,JKSZ4276,3929286.24,2022-08-31 02:50:07,6
d422ecd1-fe52-4ba7-8a45-cb32df5d4fce,RSWC9133,8701332.5,2022-11-24 12:25:29,17
a6afe40c-1562-4fb9-bef5-56ecc3de2466,KKTN4316,7239134.76,2022-11-03 05:59:59,21
10fd03b7-51ab-4de7-8330-a09f490a04b3,EZXG7954,616849.94,2022-01-03 19:17:37,17
6324a8d9-6c80-4dbb-872f-d5d96cead75e,EWFU9935,618150.0599999999,2022-10-09 03:03:00,27
cc1cc81b-9fb9-4cdb-853e-3165f4a15b0b,KCTR1626,2499230.7,2022-11-04 00:41:40,21
a7ff2bc0-4c90-4fbe-9463-9c1686d022bb,MVCS8929,8222583.180000001,2022-10-06 13:36:42,21
47ab0096-49f2-4047-a736-02ea7a799e10,GYZB8221,3232677.14,2022-09-21 15:54:39,29
b171e28c-1b0e-4f19-a90c-9dd2b7c5ac78,MQFN6589,3090812.9400000004,2022-07-12 13:16:17,4
0267cc33-f065-40a8-860f-02828f9fa518,LBIP8114,6461452.48,2022-12-03 09:27:37,24
92c71ebf-9905-45ab-b674-a92ec591794e,IINW0393,457969.92000000004,2022-01-11 01:18:32,11
16a68f3d-2485-42c1-883e-7691d6d89b65,XCRU4352,1307089.82,2022-09-25 16:58:26,3
7914e646-ec84-48c4-b914-3a1b93f0de21,AOIM7723,9777246.25,2022-07-10 13:12:29,4
1a84dcc3-3ae1-4ee6-9f44-f08fcc5bf554,WHTD6984,4771917.359999999,2022-10-26 02:21:27,24
a1a42400-97be-4f0b-aeb2-8506da7743fc,IEWM8020,8334188.28,2022-06-01 18:31:29,13
b81eae6f-3408-46b7-816a-3309e8ab4683,CBAP1806,813718.0399999999,2022-08-02 22:23:43,22
b522b528-f2bf-4408-90e5-5807498e2583,ILLH3477,3119577.48,2022-09-14 17:42:45,5
6594f711-f8bd-4592-9dfd-e026fe19c18b,UJPZ3672,11353637.72,2022-12-05 22:59:25,10
b34ed6f6-f101-4800-a4ff-9d56bee26782,LPXS3209,2711212.08,2022-09-13 16:46:38,2
661363e5-f87f-449b-bf6b-ac6a614a83ef,XYWD8847,2805723.25,2022-04-16 05:44:22,7
07846ff7-1a0f-4122-ad84-f4b82598d81a,OXNF1959,802945.12,2022-08-09 03:20:18,8
8c110ee1-eee4-4031-924f-a13b6cafaf84,NONO6634,6462288.140000001,2022-03-18 14:44:07,23
0d93e7b5-68c6-40dc-bba7-14f3e17997e6,DZEI5308,5248352.999999999,2022-12-13 19:25:40,11
e09f7089-3245-47fa-bbe6-425efe32946d,CVCT4537,1078903.54,2022-10-20 13:49:03,21
9781ba7c-1a5f-4c87-a66b-68489f546f23,DYYZ5076,4821772.7700000005,2022-12-12 13:32:07,20
ea007a73-47fc-402b-8175-64ba13326b97,EZXG7954,4765377.12,2022-07-28 19:04:04,23
ab67d01f-9ca2-491f-8941-81b93b1ab757,ZTSP7423,1275135.6900000002,2022-11-05 09:33:44,18
c4b61066-e709-425a-a4ca-b95916b7096e,VFZK6154,1754781.12,2022-12-15 11:56:57,12
90213723-19c2-424e-aa14-0e258ea03450,VJHN1171,763561.92,2022-07-27 17:17:47,29
eb0e3f93-58ac-4249-a1c1-04cb12ebff5f,OODL1476,7560591.3,2022-11-24 01:33:25,3
a3d9e474-5bc9-46d4-a5b8-c61ec0b98a81,XMNU4289,404238.12,2022-07-03 05:16:43,26
bfbf783b-b180-4bcb-a84c-f2c0c2abdcf6,MUCI3933,6482221.44,2022-01-03 12:13:36,3
74df106b-65ed-44fe-a163-e5a0028ea119,ENJY5070,6709040.8,2022-06-05 16:37:26,19
320f62d4-c575-4e61-83fa-9cc9ed9a060e,HGOV8402,2295675.0,2022-01-27 03:55:50,14
3777a9bf-03b5-4d3c-bcc3-ab410e1676f2,SKWR5365,1956286.5599999998,2022-01-06 23:42:38,17
dfc834a6-5fb3-4c1d-af18-afb5108a7666,BWWV3917,2910688.04,2022-11-27 13:04:54,15
cf59718f-77f8-4958-a65b-4d64e1011db2,CSYM1982,4610991.19,2022-02-08 09:47:26,28
193c3f54-47f7-4102-b9bd-7ab6cbfaa2d2,LHWY5685,6859446.880000001,2022-02-25 15:27:27,2
de812917-a4f5-4347-8f4d-04b52e9aef78,WJZW1772,7616773.71,2022-10-17 05:58:24,2
7b63737e-db02-4656-80db-354af0b4cada,GVMP4176,2177830.4000000004,2022-02-10 18:11:45,5
063e077e-c7a7-4137-8119-a2ecd1795c70,DYYZ5076,6169245.0,2022-01-21 07:40:26,12
58ad5e7e-d0db-4c9a-8544-5b84198c5f12,GVMP4176,6320043.9,2022-11-19 04:34:07,13
619d8a2c-bd6f-45c9-a8a4-e1cb27cc0d00,ZLLJ6468,2908212.1199999996,2022-10-25 19:16:17,18
23d0641c-c096-43c0-8b54-69a8fdd46090,UCIU4927,5942036.16,2022-05-12 13:31:53,25
4dae6b1e-064a-40ee-8a27-e7dec22f3abd,OXNF1959,6947950.930000001,2022-11-04 06:11:35,25
5bd27abc-bff6-4c05-a291-fea75a0d75ca,KKTN4316,136371.0,2022-04-01 09:55:09,12
10ff5d82-854c-4fc3-a10b-addad7a8fad4,IINW0393,2678370.72,2022-12-11 20:36:46,15
e148f939-6b2a-40e1-92e6-37afff2c03ed,XEND4718,3686524.8000000003,2022-06-03 05:31:34,26
977014db-5278-4058-a11a-b2e96f01f49f,KMUC1064,5787757.66,2022-01-17 09:31:16,16
73da09aa-cc6b-4cc0-9352-9187e45ee641,DSNW1042,989838.4600000001,2022-01-29 15:52:30,29
31c4c046-2b7f-404d-a5b1-48bc17d7723b,VQWJ8570,5050172.16,2022-12-26 13:37:27,4
df9ad432-d563-4e7e-bf8c-6113ea0261d9,GQQB4696,184848.0,2022-04-10 04:17:55,14
1252c6df-3ef5-45b9-a9a7-8db5e99c1c92,ZDQU7894,7102098.4399999995,2022-02-01 14:16:02,29
1ecb7324-7698-4d15-bcf5-bf77035d4ad8,ZLLJ6468,15626094.979999999,2022-02-08 04:13:26,1
3b9958c8-08ca-49ab-bab8-1b3f7d88fcd5,GYTO2289,12418990.95,2022-09-12 09:53:52,15
32793d88-21ec-41a0-aba9-fc8f11d85f63,KCCV5613,98341.8,2022-07-31 18:39:39,22
5da9486b-fc42-4c1f-881a-d705dd4b0633,OVNT7217,732755.5,2022-01-07 03:25:53,29
c2f03d4b-8365-4138-807b-b927b124d4df,UBDI4537,18018529.88,2022-10-31 07:11:39,17
fd19e21c-f98f-4e37-bee2-39a32bdc604a,RNWV7672,10669285.27,2022-05-31 18:51:33,14
724665c6-88dc-4a29-9cdc-88f7f07c7745,VFZK6154,1929386.25,2022-09-22 18:38:03,29
fe755fca-1df3-4d47-a470-5b4246a45ddd,XUKA1453,5542315.0,2022-09-02 18:35:55,8
4faae025-a1ba-4223-a460-61877ff1d60d,ZRIM1431,4689657.52,2022-04-11 02:49:18,29
932fddf8-6cb9-417b-a15a-b0a3f8ada247,SKWR5365,13683102.25,2022-07-15 10:17:11,2
bf9d80ab-c458-48f3-9303-e951561d088d,NTDH4458,3142143.2,2022-01-19 10:52:35,19
c22d0399-be1e-4e56-8050-5c5a6c9d6db5,XCRU4352,2414052.72,2022-10-30 08:30:24,16
fd7cbd07-0a1e-459b-b475-a5e2dfb86e89,CMXN6983,53843.22,2022-09-23 23:30:00,5
de7f660d-f0b4-40a9-9032-b98b00a92874,USOI8337,4378939.98,2022-01-11 03:59:13,11
7c6ad3f8-b394-476b-8971-ca0556199f72,KKTN4316,860712.99,2022-09-24 05:56:05,23
ace34032-5db9-4ce7-bc47-49df03727102,LGNX5169,245760.9,2022-02-08 14:31:12,7
225ee1df-f283-4168-9ff3-b00cc144a384,KEQX8474,2502138.88,2022-06-07 08:24:33,12
42477253-7c68-4343-9e1f-c0f26fb85fdf,GKPV1380,1588977.81,2022-09-26 04:56:53,9
a57bf3e3-015e-4c5e-98b0-6162a298ff85,VLEJ8248,12461721.489999998,2022-12-03 20:48:10,28
6c047e04-4401-4d29-951c-ea165e8951d4,GWMW7564,5999802.48,2022-02-23 18:33:01,6
19146b32-2f08-4961-91b3-11ec184b9d67,HYTR2475,10411857.360000001,2022-03-21 13:59:03,13
78dc64e3-7eeb-4819-85ec-3af419592675,QIUN6058,191392.5,2022-11-28 03:52:27,6
162f1eba-7706-41d4-97c0-9551985a0851,CMHQ0094,926805.0,2022-08-11 20:04:19,6
4bf2d7f0-bf87-4b3a-a242-9c5e9ae6d30b,AZUG9913,3667509.28,2022-10-31 09:46:53,5
ef482cad-f216-4451-9711-92aefb336e01,BOLT8183,516056.0,2022-07-30 17:09:43,13
407f396d-b634-4ee5-a1f7-fd30214eba9a,DXQG2879,2884676.6,2022-05-09 07:08:51,3
a658d979-9c99-4c0e-b2e3-69044e27e909,VZYM8095,156278.61,2022-09-03 13:12:12,8
24e6ba5b-02da-4e44-8308-4f6b88d8ce6c,SXKJ9673,981793.56,2022-09-22 04:35:46,4
69fc6dbf-2586-461c-a533-55eaf9b15c16,IEWM8020,2549748.2399999998,2022-03-18 22:50:17,7
2230c256-2ffb-407e-9c97-3a7a7c153c66,ZTSP7423,217526.48,2022-04-06 06:48:33,6
7f5f4bc1-5616-4a3c-b088-585a4f42773c,WHTD6984,9213150.23,2022-02-28 01:31:07,6
82cf37e1-c28d-4cb7-89b7-5343c7eac8d2,DZEI5308,790385.9400000001,2022-10-26 12:09:19,21
8e673fd7-b9d7-466f-b23e-8acf33464560,RHOX5408,6791320.62,2022-08-15 10:30:23,10
f9732946-5baf-49f5-97af-1a04be1d8ade,HYTR2475,183706.90000000002,2022-09-10 15:57:45,7
5da3bdb4-7c7a-42fc-aaff-10621f580c18,IZGO0635,51488.340000000004,2022-07-21 02:51:29,13
c7e48611-46fd-4d78-a40c-25aea55d5cdd,KQCS0644,723817.35,2022-12-10 20:26:22,2
ce4ca00c-e8a5-42ac-aa51-1317c57d2e5f,DUMU0038,7529277.6,2022-05-16 06:22:36,23
96b2b19a-0ae1-42dd-b704-43bfadd6ef58,IHRD8021,2022123.64,2022-02-02 02:56:37,26
0930522f-4e2a-44b8-82d7-44b8cee2054f,MUCI3933,4722458.44,2022-08-10 20:12:09,28
db0e54c2-1d88-498c-ad16-af3c018fcda1,EWFU9935,9271840.0,2022-05-13 00:44:47,21
b22090dc-e79c-47e2-995a-3896374a0ad3,BDKI8050,86148.75,2022-09-30 04:35:55,23
27d3c54a-d806-454b-a973-50f309e6b9ef,TASJ1275,2949533.3200000003,2022-10-04 08:49:11,11
96bc1163-34b5-404d-b704-b7e467613112,DKAG6324,2023070.78,2022-05-01 04:16:36,27
9fae093d-02a5-488b-8ef3-aaed6b9ceed7,BION3236,9165947.58,2022-04-18 23:43:27,21
e7341057-d269-4e81-8e08-afdaa92456c9,BDFE1269,4560026.6,2022-03-10 14:52:39,13
e7fdcc7f-853d-4aab-a593-1e6b4b4b4c21,XVVL4296,5072911.35,2022-07-07 00:47:50,1
7168301c-77a4-4c78-a43b-0a325400556a,LPXS3209,2324665.8400000003,2022-09-01 18:33:52,4
fc648ba3-6bf1-4b5b-9571-7b9d64e55b1f,FYPK0589,3551323.2,2022-06-19 08:18:35,4
2534740d-b7dd-4748-a91a-c4cc397ba673,ERGZ9982,5819289.6,2022-03-27 05:02:08,4
b2d462dc-7b4d-4cce-8c1d-b57cb3167ad6,WGEE8083,7611953.91,2022-02-07 00:44:41,23
e05f35c8-7ae6-40f2-add4-7dcb06d09f9c,BCIQ7578,3460248.98,2022-04-13 18:12:16,15
d7be52a5-540c-4ade-8737-0acf94a605aa,XZEK1070,1748525.96,2022-04-12 21:28:13,17
474c7e7a-7124-4afa-8c0e-e807259d1442,IJLL9794,5439678.149999999,2022-01-26 03:55:55,1
d8d745bf-2d54-4822-9c3c-bf614963f7f8,WZUI2615,1075425.0,2022-11-04 05:53:05,25
1ad9bc3d-8b03-46f0-8d0a-87ea85530db7,LXNZ9663,791836.54,2022-04-29 03:58:01,3
331d6d9f-7e56-46a5-b152-b11f2a6814a1,SMCL2648,260751.36,2022-12-07 20:32:19,5
01e0fb4d-b0cd-4ef0-ac06-c9aeda7b45d5,GIPP1918,3612034.87,2022-07-18 02:56:52,21
fbfc43b0-df4a-4199-92eb-3577d97bfc46,QTHR3509,13611434.14,2022-02-02 05:15:44,2
e076cd23-05c5-4f6d-a720-f6d2a28961e0,KCTR1626,16367416.32,2022-02-03 00:46:37,28
77b111ab-89e0-4c55-88bb-9bedcaba0fc2,KTHO7010,3147299.76,2022-05-04 00:21:29,3
d6b1b1c1-bacc-4d99-a4cf-7c98666690e2,NGZD0361,1986768.9999999998,2022-08-08 09:27:57,3
fcce97ef-22ec-4334-988c-b870743af334,YKTL3440,3968091.75,2022-02-11 15:57:57,23
7cc150d2-c62f-4b8b-b10e-70d50a1a7ab0,MGMV4726,2978873.28,2022-04-23 07:52:33,21
ae2e36bf-4f5d-4c6b-abb9-a0597c07cdc0,OXNF1959,1881298.7299999997,2022-11-11 23:53:31,27
2dcd1070-f0b3-47ba-89c2-7a929db202df,DSNW1042,11491812.08,2022-01-27 00:13:48,3
74b949b4-a00b-4728-84a8-928ff185c836,CMHQ0094,67391.73,2022-07-19 04:02:06,15
5246fb18-c34c-4bee-99ae-a797d5f6a94d,UAXD2975,5315541.76,2022-07-11 22:30:00,28
d69208c5-2b74-4cd9-8e3c-d87a484c53e7,ZALR3740,6840457.459999999,2022-03-20 10:42:27,6
e5ee5c6f-cd8d-4e3e-b799-2cd727f3c093,GKPV1380,6025640.880000001,2022-12-27 21:09:54,28
7d4be01e-692b-42a7-918c-c17d0b045089,KTHO7010,8408725.0,2022-02-16 19:16:55,4
59f46895-2ce7-4c1c-abd0-91147425a1a1,VJBC8203,4974242.9399999995,2022-11-06 05:12:24,15
04afb150-76bc-439c-979d-81f48d97f29b,HNWT3438,3782291.4,2022-06-24 14:59:46,29
89365d8a-5acf-4172-8f88-67c9d33aed86,HZSP2460,661511.17,2022-12-13 22:15:09,22
bd16fde9-cf93-4b2b-a0ef-bca4cc97064c,RLKD5621,4740618.33,2022-05-31 13:43:22,29
98935c8d-b50d-4034-aab9-8ea329580d80,ZALR3740,10629914.6,2022-08-11 17:31:22,14
89ab9728-f851-42b2-8fcb-4dd263bd9086,MGMV4726,1340457.5799999998,2022-02-24 14:50:35,8
a599c21d-ba20-42a3-a513-8998c798c4ad,HXZU5883,4691936.8,2022-10-11 07:02:29,17
06649d67-c439-40e4-9869-f8d90f94aa10,TRHH7810,383776.37999999995,2022-09-17 01:17:19,23
fade0422-a191-410a-89d3-50efb9a38ecb,VQWJ8570,39589.92,2022-09-24 07:29:21,8
e773574d-75ea-426d-8583-bf5c36862187,ERGZ9982,4010940.8,2022-03-04 00:42:19,20
927d2b4f-1867-4a7f-b79e-b72437be3615,NRTO5662,1975000.5999999999,2022-06-29 07:34:18,20
57113083-651e-4cd8-88b4-d62eb4b9c453,CTFQ4731,3251529.4,2022-07-15 21:11:00,4
b6823278-e7a1-4e44-a3b2-342888043e7c,VERW2833,9680298.15,2022-06-03 06:04:18,8
644a04a4-da7f-459b-9b3b-217db1148e87,OSMD7499,123383.4,2022-02-24 03:15:21,29
d7d4e079-460f-415d-9bed-aa1763df2f91,ENHH7435,4171791.05,2022-07-15 20:51:34,29
2474de69-df57-47a4-84d0-56af3bfc2384,DKAG6324,7871519.930000001,2022-10-03 18:15:07,19
8deae677-192a-4e7d-9ed0-af6af694b9ac,FDVJ3366,5158313.4,2022-09-01 12:54:19,22
06417b70-4b74-4cb7-9b79-340d8b7d8321,XCRU4352,11566686.92,2022-06-08 07:01:47,10
6b909df7-0696-49d8-86a6-cfff9175da79,ABMN9795,527725.64,2022-12-23 07:01:24,22
85cd6f37-d051-4dfb-85a3-1e9ff15d500b,XVVL4296,4643272.44,2022-05-09 22:44:55,29
f284ce3e-3135-4ce9-a4df-39f596c52203,UAXD2975,893574.78,2022-09-13 08:39:05,28
ac690b98-4134-4a86-8559-3850d8f7f526,WEUV2405,2353441.6399999997,2022-08-04 12:34:32,9
f916e137-75bb-4479-9949-861d7effbf3d,SJFW1732,1055737.5799999998,2022-02-20 04:40:30,3
f8f27eba-b6b0-4bdc-aa53-da37bb147930,AZUG9913,5100972.16,2022-05-13 01:18:20,15
551a1ca9-e22d-482d-bfe2-78ac1f5c694c,HUBC9772,212913.59999999998,2022-02-04 09:18:56,4
ec97b8e3-2eff-4b58-84b5-1b148b4ee3f8,DUMU0038,3965713.8,2022-07-23 06:06:13,9
efb6503f-db69-490e-9007-063f312c9c6e,ENGQ8850,745526.22,2022-03-27 00:56:52,22
932f1b4c-9061-45ab-8973-4ac6749638f6,KCTR1626,548831.1000000001,2022-08-10 23:44:23,5
60f91b1d-e058-4f52-8d77-d2c067b6ac05,MUCI3933,4137094.85,2022-10-09 03:35:48,30
9aeaefb6-6038-4faa-ae73-5360c8e51382,WZUI2615,1239290.2,2022-02-25 09:12:38,16
f9c6d486-a74c-4347-92d9-bd2ba880059a,MEYR4035,2249336.2800000003,2022-02-11 13:14:42,27
e15fd70a-0980-442a-b788-11c7580dce5b,USOI8337,4400578.7,2022-05-03 17:58:30,17
b6d02edc-f2d1-41d0-a3f7-7f9a67a7705d,HUKH8480,4691184.140000001,2022-04-09 20:09:30,29
55319cb6-207b-47dc-8978-24bfc80c35b9,VQWJ8570,2515415.4,2022-08-18 06:29:31,3
bf084d3d-77bd-415c-9570-12546f1d1c4c,ABMN9795,294465.92,2022-08-24 08:26:54,27
